date,open,high,low,close,volume
2007-12-31,370.0,467.5,340.0,449.65,9316883
2008-01-01,475.0,515.0,441.55,477.25,4006769
2008-01-02,478.9,486.95,446.25,449.65,1128741
2008-01-03,465.0,465.0,407.0,412.45,594166
2008-01-04,427.4,445.0,413.1,420.5,570092
2008-01-07,416.0,435.0,406.35,421.1,331708
2008-01-08,425.7,429.9,399.0,403.5,231502
2008-01-09,399.9,406.0,380.3,394.4,222380
2008-01-10,408.0,408.7,355.0,363.45,98308
2008-01-11,371.0,372.4,341.0,353.55,125444
2008-01-14,356.85,363.0,350.0,353.8,73997
2008-01-15,357.0,364.0,341.05,346.75,59708
2008-01-16,352.0,359.8,315.05,326.35,44597
2008-01-17,328.85,391.65,322.0,386.45,391024
2008-01-18,390.0,443.7,376.35,383.1,1553883
2008-01-21,380.0,388.75,310.1,318.3,228888
2008-01-22,303.5,333.0,255.0,325.1,69219
2008-01-23,336.0,370.0,300.0,351.45,70304
2008-01-24,355.0,369.0,316.0,341.5,70373
2008-01-25,354.3,364.0,322.55,341.75,30067
2008-01-28,330.0,368.0,325.0,352.4,57614
2008-01-29,351.0,361.8,330.25,336.6,36938
2008-01-30,330.0,340.0,327.0,334.15,54397
2008-01-31,338.0,348.8,322.0,338.25,40091
2008-02-01,330.0,344.95,318.0,323.0,16719
2008-02-04,332.0,358.7,331.0,350.9,76428
2008-02-05,345.0,356.0,342.0,343.8,23524
2008-02-06,336.0,345.0,317.0,340.5,24456
2008-02-07,340.0,356.8,338.6,342.65,32256
2008-02-08,342.0,344.95,337.55,340.2,17757
2008-02-11,331.0,339.0,295.0,314.7,27072
2008-02-12,338.0,338.0,301.0,308.0,15706
2008-02-13,312.0,321.95,307.5,308.3,17886
2008-02-14,319.9,319.9,310.0,312.95,10925
2008-02-15,312.95,324.8,300.1,317.2,12843
2008-02-18,324.0,358.5,314.05,341.8,45967
2008-02-19,342.0,342.0,330.0,334.0,19054
2008-02-20,310.0,330.0,310.0,318.2,6759
2008-02-21,325.0,327.0,320.0,325.05,13853
2008-02-22,312.0,323.0,311.0,320.15,5896
2008-02-25,322.0,322.9,312.0,318.0,6187
2008-02-26,316.05,327.0,316.05,324.25,14267
2008-02-27,326.0,334.7,318.5,321.0,6838
2008-02-28,318.2,330.0,317.0,327.4,7646
2008-02-29,316.25,330.0,316.25,320.05,7894
2008-03-03,315.0,340.0,300.25,319.55,26830
2008-03-04,310.2,325.8,290.0,293.0,12356
2008-03-05,299.0,304.0,290.1,300.35,10047
2008-03-07,289.0,305.0,286.1,300.95,33858
2008-03-10,287.0,292.0,282.15,285.75,8151
2008-03-11,292.7,297.0,283.0,290.45,4193
2008-03-12,296.0,309.8,280.1,287.15,8605
2008-03-13,293.0,293.0,250.0,257.75,8308
2008-03-14,267.95,290.0,256.5,268.3,14477
2008-03-17,255.0,260.0,242.25,250.05,27143
2008-03-18,250.95,255.0,202.85,250.2,11340
2008-03-19,255.15,257.0,225.05,231.45,5401
2008-03-24,232.0,232.0,205.25,225.75,10526
2008-03-25,213.55,252.0,213.55,241.9,11314
2008-03-26,240.0,248.5,240.0,242.6,4293
2008-03-27,224.55,249.0,224.55,240.6,8136
2008-03-28,239.2,273.0,239.2,265.2,14438
2008-03-31,269.0,269.0,242.1,246.4,6283
2008-04-01,249.0,252.0,244.1,245.45,4497
2008-04-02,257.0,260.0,243.1,249.55,8069
2008-04-03,245.1,269.9,244.1,261.95,12104
2008-04-04,252.1,259.0,240.0,243.2,7874
2008-04-07,248.9,255.0,243.0,254.0,6026
2008-04-08,248.0,256.0,248.0,254.45,2687
2008-04-09,263.0,297.0,260.0,283.0,120405
2008-04-10,290.0,290.0,274.0,280.2,21674
2008-04-11,275.0,285.0,275.0,281.2,7491
2008-04-15,273.15,292.0,273.05,282.3,6091
2008-04-16,286.8,290.0,281.4,283.05,7967
2008-04-17,288.8,293.0,282.05,286.0,14486
2008-04-21,291.0,299.0,288.6,295.4,8229
2008-04-22,295.0,304.0,290.0,291.1,2651
2008-04-23,289.05,295.0,282.2,285.9,1267
2008-04-24,286.0,292.8,279.0,280.6,3937
2008-04-25,277.75,287.0,277.0,281.4,53279
2008-04-28,284.7,286.0,277.0,283.35,1808
2008-04-29,282.0,309.95,282.0,302.4,9965
2008-04-30,305.0,325.0,300.05,310.6,22403
2008-05-02,320.0,325.0,315.0,319.1,32459
2008-05-05,325.0,327.7,317.0,318.7,6958
2008-05-06,285.0,315.75,285.0,310.75,4756
2008-05-07,312.0,315.0,281.55,306.6,3804
