date,open,high,low,close,volume
2007-03-19,149.0,149.0,134.8,134.8,7889
2007-03-20,115.55,125.0,108.0,117.7,337254
2007-03-21,118.0,118.0,111.85,115.0,89715
2007-03-22,118.0,130.0,114.0,115.45,39996
2007-03-23,119.5,120.0,114.2,114.85,33013
2007-03-26,114.65,115.95,112.5,113.45,18634
2007-03-28,113.8,115.0,109.5,110.25,8639
2007-03-29,113.8,113.8,110.15,111.2,6801
2007-03-30,119.0,119.0,108.0,111.85,3906
2007-04-02,109.0,109.0,104.3,104.7,6612
2007-04-03,105.15,113.0,105.05,105.85,12949
2007-04-04,106.0,109.95,102.0,104.6,9461
2007-04-05,104.35,109.75,104.35,107.8,10321
2007-04-09,112.0,117.0,110.1,113.15,11692
2007-04-10,115.05,116.3,113.1,114.95,7722
2007-04-11,114.0,117.0,113.25,114.1,7216
2007-04-12,111.1,115.0,108.2,110.5,11677
2007-04-13,115.05,116.9,111.15,114.5,13073
2007-04-16,116.0,121.95,116.0,120.8,33347
2007-04-17,105.0,122.0,105.0,117.75,8085
2007-04-18,120.0,120.0,112.1,115.0,4874
2007-04-19,107.05,132.7,107.05,130.3,89757
2007-04-20,133.0,143.8,129.0,140.15,211933
2007-04-23,142.0,146.0,133.6,140.35,160074
2007-04-24,139.9,146.45,138.25,144.7,108332
2007-04-25,141.25,143.0,136.0,137.35,94343
2007-04-26,138.0,140.7,133.5,134.8,74994
2007-04-27,136.0,144.45,126.3,127.7,80489
2007-04-30,134.7,135.0,129.35,130.5,28908
2007-05-03,133.8,138.9,132.6,137.5,66302
2007-05-04,136.95,138.5,134.2,134.85,33879
2007-05-07,136.0,136.9,129.1,130.45,12232
2007-05-08,133.5,133.5,125.15,129.1,41998
2007-05-09,138.7,138.7,126.15,128.9,11817
2007-05-10,128.6,134.7,128.6,133.85,79202
2007-05-11,130.1,133.45,130.1,131.5,11455
2007-05-14,132.8,133.25,130.25,131.8,28844
2007-05-15,131.8,134.85,129.2,133.25,24940
2007-05-16,135.0,137.0,133.6,136.1,11102
2007-05-17,135.95,139.5,134.0,135.45,39082
2007-05-18,136.0,136.0,131.3,134.3,9310
2007-05-21,121.25,138.0,121.25,135.25,19733
2007-05-22,132.0,142.0,132.0,140.0,55493
2007-05-23,142.8,142.8,136.55,138.05,52808
2007-05-24,135.1,137.5,133.6,134.55,14406
2007-05-25,133.0,139.8,133.0,135.5,14684
2007-05-28,134.0,138.0,134.0,134.2,9231
2007-05-29,136.0,140.0,133.5,134.3,37982
2007-05-30,135.0,139.25,135.0,136.15,34497
2007-05-31,137.7,144.95,137.7,138.65,24419
2007-06-01,139.9,142.0,136.0,137.9,28018
2007-06-04,136.0,140.95,136.0,140.3,19174
2007-06-05,142.0,145.0,136.15,141.05,25907
2007-06-06,141.5,141.5,136.6,137.05,15895
2007-06-07,138.0,138.5,135.05,136.8,8919
2007-06-08,136.8,140.0,134.25,134.75,7001
2007-06-11,135.0,142.0,131.0,132.05,14614
2007-06-12,132.0,133.0,128.7,129.15,5436
2007-06-13,129.9,131.0,127.1,127.95,3878
2007-06-14,129.0,135.9,128.1,134.7,21958
2007-06-15,136.0,143.8,133.2,133.8,17633
2007-06-18,135.9,137.0,131.1,131.7,2679
2007-06-19,133.0,135.0,130.7,131.2,54945
2007-06-20,135.0,135.95,130.3,131.45,55774
2007-06-21,133.0,134.3,131.75,133.25,64685
2007-06-22,131.0,134.5,131.0,131.55,10145
2007-06-25,133.0,135.5,130.3,134.65,37291
2007-06-26,134.2,134.9,129.1,130.55,25590
2007-06-27,131.0,132.8,129.5,131.0,41066
2007-06-28,131.0,136.0,131.0,135.0,21616
2007-06-29,135.85,135.85,132.5,133.35,63601
2007-07-02,133.9,134.0,131.5,132.4,1853
2007-07-03,132.0,135.85,131.5,134.45,32877
2007-07-04,135.3,142.0,134.0,139.3,52306
2007-07-05,141.0,144.75,135.0,137.65,42534
2007-07-06,136.1,142.0,135.05,139.3,18751
2007-07-09,142.9,142.9,135.15,136.65,79640
2007-07-10,138.55,140.0,136.0,136.25,4935
2007-07-11,132.1,138.75,132.1,134.0,22992
2007-07-12,134.25,136.5,133.1,135.35,16177
2007-07-13,138.65,140.0,136.15,136.9,15929
2007-07-16,130.15,142.0,130.15,140.05,33316
2007-07-17,141.5,141.5,136.6,138.1,9610
2007-07-18,135.15,140.5,132.1,135.0,25642
2007-07-19,142.7,142.8,136.2,137.3,7487
2007-07-20,139.0,139.5,129.9,137.0,7165
2007-07-23,138.5,141.9,137.0,138.3,37972
2007-07-24,140.0,142.0,139.0,140.8,25740
2007-07-25,137.6,141.0,137.6,139.75,9984
2007-07-26,139.5,142.0,137.5,141.3,16076
2007-07-27,139.0,150.8,139.0,147.65,804615
2007-07-30,149.95,154.8,148.0,152.35,104165
2007-07-31,154.8,165.0,153.0,157.65,180990
2007-08-01,158.0,160.0,148.1,149.65,53970
2007-08-02,152.9,159.0,150.05,152.75,330325
2007-08-03,157.1,157.85,151.0,152.05,19951
2007-08-06,135.8,151.95,135.8,147.8,15804
2007-08-07,152.8,152.8,147.0,147.7,3328
2007-08-08,152.0,152.0,146.05,146.25,8386
2007-08-09,153.9,153.9,143.1,143.8,6154
2007-08-10,140.0,146.0,128.25,140.45,18895
2007-08-13,141.5,149.0,141.5,146.3,8756
2007-08-14,142.35,147.45,141.55,142.05,5087
2007-08-16,130.1,140.9,130.1,137.25,13712
2007-08-17,131.5,140.0,131.5,136.45,5164
2007-08-20,135.0,143.0,135.0,139.4,4111
2007-08-21,140.0,140.0,134.1,135.65,3369
2007-08-22,135.75,137.0,131.0,132.85,5500
2007-08-23,127.65,136.95,127.65,132.6,3952
2007-08-24,123.25,135.5,123.25,134.8,6218
2007-08-27,130.1,136.0,130.1,134.8,6546
2007-08-28,130.1,135.95,130.1,135.25,1091
2007-08-29,130.1,135.0,130.1,134.35,2622
2007-08-30,131.3,135.0,131.3,133.25,153845
2007-08-31,130.1,136.95,130.1,135.5,4680
2007-09-03,131.0,137.5,131.0,134.25,27832
2007-09-04,135.0,135.5,132.1,132.45,24473
2007-09-05,131.0,135.75,131.0,134.0,6181
2007-09-06,132.0,135.0,132.0,133.35,11353
2007-09-07,133.05,133.2,130.55,131.65,10126
2007-09-10,130.0,134.95,130.0,131.5,11757
2007-09-11,131.1,133.8,130.7,131.2,8487
2007-09-12,131.1,134.9,131.1,132.8,8959
2007-09-13,127.2,134.5,127.2,131.4,7609
2007-09-14,133.0,134.0,129.0,130.2,8743
2007-09-17,129.0,133.0,129.0,131.95,2895
2007-09-18,128.0,132.0,128.0,130.1,3845
2007-09-19,128.0,133.0,128.0,128.95,22785
2007-09-20,130.15,131.4,127.65,128.5,11203
2007-09-21,125.0,131.0,125.0,130.0,21782
2007-09-24,130.5,131.9,126.65,127.25,13525
2007-09-25,126.0,128.0,126.0,126.8,6438
2007-09-26,130.0,130.0,126.5,127.0,7087
2007-09-27,125.5,130.95,125.5,127.05,7717
2007-09-28,125.6,128.4,125.6,126.65,3918
2007-10-01,125.0,130.0,123.5,124.25,23445
2007-10-03,121.3,126.75,121.3,122.7,40278
2007-10-04,120.35,125.0,120.35,122.65,33189
2007-10-05,123.0,124.0,120.55,121.05,12999
2007-10-08,120.6,122.0,114.1,114.8,55078
2007-10-09,111.1,117.0,111.1,114.8,92169
2007-10-10,114.25,128.0,113.5,114.7,153674
2007-10-11,114.85,124.7,114.85,119.55,155572
2007-10-12,119.95,129.4,117.0,120.4,161887
