date,open,high,low,close,volume
2017-08-10,879.8,879.8,748.8,757.05,8025978
2017-08-11,745.0,793.95,705.1,769.85,1013924
2017-08-14,799.0,814.0,780.0,802.85,492782
2017-08-16,792.5,816.0,790.0,812.55,285820
2017-08-17,813.9,829.0,812.0,815.05,227731
2017-08-18,812.95,812.95,780.25,791.5,82421
2017-08-21,788.05,794.05,765.1,774.85,58365
2017-08-22,774.0,791.95,760.0,764.85,66656
2017-08-23,765.0,785.0,765.0,777.35,64421
2017-08-24,775.9,782.0,763.1,767.25,34809
2017-08-28,769.9,780.0,768.05,773.05,27944
2017-08-29,771.5,779.0,752.6,755.6,24820
2017-08-30,764.8,784.0,762.05,778.7,28911
2017-08-31,778.7,787.9,771.05,775.55,24726
2017-09-01,771.25,785.0,771.25,780.3,51957
2017-09-04,775.0,790.0,774.1,780.5,46848
2017-09-05,784.8,786.85,768.0,771.5,34761
2017-09-06,771.8,784.0,771.0,776.1,93680
2017-09-07,776.1,781.95,772.6,776.85,26657
2017-09-08,775.0,795.45,774.0,788.15,91156
2017-09-11,782.0,817.7,782.0,799.7,98123
2017-09-12,795.0,805.05,780.1,783.35,19084
2017-09-13,786.6,788.15,774.0,779.85,17748
2017-09-14,787.7,787.7,765.55,770.3,16209
2017-09-15,766.05,785.0,766.05,780.65,17627
2017-09-18,775.15,793.45,771.0,791.5,31185
2017-09-19,782.05,790.0,777.8,779.25,52117
2017-09-20,780.0,780.1,766.5,770.65,10854
2017-09-21,768.0,780.0,768.0,775.05,33585
2017-09-22,770.5,775.0,765.0,768.0,12248
2017-09-25,766.0,778.45,753.1,769.45,29926
2017-09-26,771.85,780.0,759.5,764.1,7917
2017-09-27,764.15,782.4,764.15,778.95,50122
2017-09-28,776.05,800.0,770.3,795.15,21196
2017-09-29,787.05,803.15,787.05,799.6,37192
2017-10-03,791.0,803.45,775.0,779.55,9376
2017-10-04,780.2,780.2,775.0,775.1,5999
2017-10-05,775.0,780.0,772.1,774.85,13638
2017-10-06,775.0,784.9,764.0,769.0,53174
2017-10-09,766.25,777.5,766.25,773.25,18397
2017-10-10,769.0,792.0,769.0,785.1,21307
2017-10-11,784.0,789.0,780.45,785.15,8017
2017-10-12,778.25,796.95,778.25,790.05,52067
2017-10-13,785.1,792.85,785.0,791.35,13833
2017-10-16,785.25,791.35,781.0,785.05,5598
2017-10-17,781.05,800.0,775.1,789.1,59048
2017-10-18,780.05,800.0,780.05,787.8,60484
2017-10-19,789.0,800.0,783.3,792.25,6726
2017-10-23,781.5,797.9,777.0,781.15,2777
2017-10-24,783.0,788.0,780.55,785.05,8301
2017-10-25,789.0,789.0,775.0,778.25,5133
2017-10-26,783.0,783.0,775.55,777.35,13130
2017-10-27,779.0,783.0,773.0,775.5,12100
2017-10-30,775.55,790.0,775.55,782.65,12223
2017-10-31,778.0,788.85,777.15,783.55,7025
2017-11-01,788.9,792.0,777.2,786.75,13184
2017-11-02,777.8,792.0,777.0,782.3,37972
2017-11-03,775.1,825.0,775.1,820.7,532803
2017-11-06,821.0,826.0,810.0,815.15,52831
2017-11-07,812.0,850.4,812.0,840.6,106083
2017-11-08,838.0,855.4,835.0,840.6,63266
