date,open,high,low,close,volume
2009-07-16,370.0,374.5,311.35,317.45,12746398
2009-07-17,315.0,354.4,306.65,348.3,7620828
2009-07-20,350.55,362.5,334.5,356.75,3054583
2009-07-21,354.65,373.5,343.65,352.45,3132823
2009-07-22,355.35,363.0,348.1,350.55,850811
2009-07-23,358.0,372.0,353.65,363.85,1105962
2009-07-24,366.6,390.5,355.0,378.4,1085233
2009-07-27,388.0,398.8,379.0,387.6,1349016
2009-07-28,384.0,393.0,379.15,382.9,454424
2009-07-29,380.0,385.9,361.2,366.8,671095
2009-07-30,369.0,377.0,356.05,360.1,241552
2009-07-31,363.0,369.75,355.0,358.05,275738
2009-08-03,359.65,359.65,340.0,343.7,270806
2009-08-04,340.0,353.0,340.0,342.5,277221
2009-08-05,344.9,356.9,342.15,349.7,243241
2009-08-06,354.3,368.3,345.6,349.0,306839
2009-08-07,347.85,353.05,337.85,342.15,140161
2009-08-10,349.75,349.75,331.6,335.15,94462
2009-08-11,332.5,347.9,328.0,340.2,143370
2009-08-12,340.0,340.9,328.35,331.45,102102
2009-08-13,336.0,348.0,335.65,345.7,115851
2009-08-14,348.0,348.0,333.3,337.95,39296
2009-08-17,333.0,336.25,322.0,325.75,44020
2009-08-18,329.0,332.4,325.0,330.0,107438
2009-08-19,332.8,334.95,321.0,323.2,37878
2009-08-20,325.1,330.0,323.5,327.35,74995
2009-08-21,325.1,330.0,320.0,324.15,35689
2009-08-24,329.1,352.0,326.0,348.65,286810
2009-08-25,350.0,356.0,336.6,338.65,60565
2009-08-26,337.0,347.0,337.0,338.6,29423
2009-08-27,336.0,352.85,334.1,341.35,72136
2009-08-28,344.45,346.95,337.0,337.95,18614
2009-08-31,335.85,347.95,335.0,344.5,38542
2009-09-01,341.0,348.0,332.95,334.7,39930
2009-09-02,342.0,342.0,331.0,333.9,14396
2009-09-03,337.0,339.75,330.0,331.5,11910
2009-09-04,335.0,338.0,332.0,333.2,15092
2009-09-07,337.8,343.0,336.5,340.35,35367
2009-09-08,339.5,344.0,338.0,339.2,29067
2009-09-09,335.0,341.0,332.0,333.35,10063
2009-09-10,337.1,343.0,329.05,330.95,66835
2009-09-11,332.1,336.75,325.0,326.85,15549
2009-09-14,332.0,332.0,327.6,328.35,7860
2009-09-15,327.1,340.0,326.5,338.9,28890
2009-09-16,340.1,340.1,334.1,338.0,41772
2009-09-17,342.0,342.0,332.0,332.75,11326
2009-09-18,334.0,334.0,328.1,330.7,16044
2009-09-22,330.1,334.9,323.0,328.15,34863
2009-09-23,325.2,333.0,318.95,322.35,42238
2009-09-24,319.0,331.0,316.0,325.15,43782
2009-09-25,321.3,354.0,319.0,338.85,80784
2009-09-29,340.0,353.4,335.0,347.5,77446
2009-09-30,347.0,359.8,337.5,351.9,74103
2009-10-01,350.0,357.9,341.1,342.8,21839
2009-10-05,340.0,341.6,333.05,334.95,12097
2009-10-06,335.0,338.5,331.0,334.5,10754
2009-10-07,352.0,352.0,331.0,332.9,10227
2009-10-08,332.0,350.1,332.0,341.65,41666
2009-10-09,342.5,344.95,336.0,337.5,18125
2009-10-12,337.0,349.1,334.2,345.2,32577
2009-10-14,348.0,348.0,342.5,344.0,11834
2009-10-15,345.9,358.35,342.0,355.3,73476
2009-10-16,349.8,356.0,347.0,350.8,19157
2009-10-17,355.0,376.0,348.2,367.8,39734
2009-10-20,368.0,374.9,355.0,358.05,28300
2009-10-21,330.1,360.0,330.1,351.4,166527
2009-10-22,351.0,353.8,340.65,342.5,25970
2009-10-23,345.0,354.0,340.15,350.75,26006
2009-10-26,345.5,353.1,341.3,349.7,19668
2009-10-27,342.05,346.7,333.0,335.05,46198
2009-10-28,336.65,338.7,330.0,335.8,13136
2009-10-29,325.0,349.0,325.0,341.2,30537
2009-10-30,339.05,349.0,335.0,344.55,19431
2009-11-03,340.0,344.75,321.15,333.15,21472
2009-11-04,337.0,352.0,330.0,347.7,45600
