date,open,high,low,close,volume
2020-05-22,196.4,196.4,182.05,186.4,7765
2020-05-26,193.95,193.95,175.5,179.3,4112
2020-05-27,179.0,183.0,172.0,173.9,6294
2020-05-28,179.45,182.0,176.6,181.0,15078
2020-05-29,181.0,189.0,180.95,185.05,14376
2020-06-01,187.0,192.85,186.5,192.0,6344
2020-06-02,193.75,215.0,166.0,206.15,23698
2020-06-03,222.0,247.35,185.05,215.1,44077
2020-06-04,215.95,215.95,203.05,212.6,8255
2020-06-05,210.0,223.95,207.1,220.2,7880
2020-06-08,222.0,231.9,218.8,224.45,12965
2020-06-09,225.0,228.55,216.05,218.85,7622
2020-06-10,218.85,229.85,218.85,228.35,9295
2020-06-11,230.0,233.0,215.4,219.35,8901
2020-06-12,202.5,219.35,202.5,215.6,4177
2020-06-15,214.0,220.0,213.5,214.9,1468
2020-06-16,214.1,224.0,213.0,218.05,2643
2020-06-17,219.95,219.95,213.8,215.0,1837
2020-06-18,213.0,218.0,212.0,214.7,903
2020-06-19,218.0,222.85,214.05,221.0,3377
2020-06-22,232.0,232.0,215.2,223.2,2878
2020-06-23,225.0,229.0,218.5,221.95,7490
2020-06-24,221.05,225.0,216.2,216.4,2585
2020-06-25,220.0,220.0,212.1,213.1,2589
2020-06-26,218.95,219.95,214.0,218.15,1827
2020-06-29,215.0,219.3,210.0,213.65,3114
2020-06-30,224.9,224.9,213.0,216.7,4263
2020-07-01,214.55,224.0,214.55,223.1,4628
2020-07-02,223.0,227.95,213.0,223.25,2611
2020-07-03,229.5,267.0,222.1,247.75,53529
2020-07-06,253.0,265.0,237.05,261.0,15647
2020-07-07,276.35,276.35,262.0,269.25,22927
2020-07-08,276.95,278.0,260.0,267.5,8658
2020-07-09,276.9,276.9,254.0,261.1,4035
2020-07-10,260.0,267.85,236.0,256.4,8377
2020-07-13,256.4,258.8,232.65,240.8,9377
2020-07-14,240.8,240.8,233.7,236.75,3155
2020-07-15,244.0,284.1,239.0,259.8,108344
2020-07-16,252.1,256.95,239.1,245.45,26690
2020-07-17,249.8,269.0,241.65,249.85,5203
2020-07-20,254.0,259.8,241.25,249.6,6088
2020-07-21,250.05,273.95,244.25,257.0,18910
2020-07-22,251.0,258.0,246.95,250.35,4619
2020-07-23,253.15,256.8,246.25,251.15,2122
2020-07-24,255.0,269.05,243.05,263.45,23127
2020-07-27,262.5,264.95,249.0,261.7,4975
2020-07-28,266.05,267.0,255.0,258.2,2033
2020-07-29,263.45,273.0,250.05,262.7,5706
2020-07-30,260.15,267.5,250.25,255.65,4992
2020-07-31,255.0,255.0,244.0,248.7,7074
2020-08-03,250.05,250.05,239.15,244.4,6733
2020-08-04,239.05,253.95,239.05,249.95,1731
2020-08-05,253.05,274.65,243.95,256.25,6473
2020-08-06,260.0,260.0,246.0,250.95,2072
2020-08-07,251.95,265.0,250.3,260.4,3710
2020-08-10,269.9,299.0,254.95,290.4,31358
2020-08-11,309.8,319.45,288.65,292.7,8642
2020-08-12,298.95,298.95,276.95,294.45,3781
2020-08-13,300.0,312.0,279.0,306.4,16491
2020-08-14,305.0,309.0,283.1,292.6,7104
2020-08-17,299.95,312.0,296.75,302.8,17454
2020-08-18,310.0,310.0,300.1,307.25,6872
2020-08-19,311.8,316.2,303.65,314.4,7942
2020-08-20,314.0,321.85,307.0,319.85,9927
2020-08-21,310.05,324.9,310.05,314.85,3836
2020-08-24,322.3,329.5,314.15,321.4,24568
2020-08-25,321.4,324.45,315.05,317.65,4865
2020-08-26,317.85,328.9,311.05,326.4,17153
2020-08-27,323.0,334.25,323.0,331.25,10090
2020-08-28,325.95,331.1,310.0,314.45,21943
2020-08-31,306.0,319.0,294.05,304.5,12477
2020-09-01,293.0,315.0,293.0,307.6,2302
2020-09-02,310.0,310.0,298.0,305.4,3920
2020-09-03,309.95,328.45,309.95,321.95,5778
2020-09-04,304.15,321.0,303.0,310.65,2339
2020-09-07,310.0,314.95,301.1,308.3,1047
2020-09-08,310.05,316.7,304.35,310.4,1144
2020-09-09,301.95,325.0,301.95,320.05,4854
2020-09-10,329.9,343.7,317.0,333.55,25558
2020-09-11,340.95,340.95,324.5,326.9,3802
2020-09-14,339.5,343.7,330.55,337.15,10690
2020-09-15,325.0,345.6,321.0,324.5,15815
2020-09-16,324.8,334.45,321.9,327.7,5561
2020-09-17,328.05,331.25,321.25,323.1,3238
2020-09-18,325.05,331.95,316.05,318.2,2247
2020-09-21,318.95,339.6,312.0,320.15,10720
2020-09-22,320.2,325.75,292.55,319.15,8465
2020-09-23,314.05,335.0,304.0,309.55,6926
2020-09-24,300.1,314.3,299.0,300.55,7016
2020-09-25,302.55,314.7,302.55,313.25,4004
2020-09-28,319.95,319.95,306.9,310.55,2523
2020-09-29,311.05,317.0,310.1,315.1,2360
2020-09-30,313.95,315.05,307.5,313.45,5051
2020-10-01,314.05,330.4,314.05,318.7,3166
2020-10-05,315.05,338.4,311.0,332.8,8242
2020-10-06,335.05,345.0,324.95,328.55,7552
2020-10-07,328.55,340.75,325.25,325.95,1207
2020-10-08,325.95,332.45,321.75,326.25,550
2020-10-09,321.4,328.9,317.0,322.25,2176
2020-10-12,317.85,323.95,316.65,320.55,803
2020-10-13,322.05,332.0,312.05,322.7,2378
2020-10-14,322.05,334.0,312.4,323.0,38729
2020-10-15,325.0,330.35,320.0,324.35,4551
2020-10-16,320.05,328.45,320.05,326.2,2958
2020-10-19,336.0,336.0,325.0,331.85,2649
2020-10-20,332.6,337.4,325.0,334.6,7547
2020-10-21,338.75,349.6,331.55,346.35,86021
2020-10-22,353.6,397.95,303.65,377.3,159489
2020-10-23,383.0,393.95,360.5,366.9,32598
2020-10-26,377.0,385.0,364.6,376.1,12771
2020-10-27,376.1,392.15,367.7,381.1,21427
2020-10-28,389.85,391.8,364.0,370.45,13633
2020-10-29,382.95,382.95,351.75,359.75,25879
2020-10-30,359.75,369.7,344.7,347.6,13959
2020-11-02,350.0,355.2,330.0,333.35,9278
2020-11-03,335.35,344.7,330.05,336.35,7134
2020-11-04,332.3,339.0,328.0,328.65,6269
2020-11-05,327.0,339.95,326.7,333.4,7747
2020-11-06,344.0,368.9,333.85,364.1,21733
2020-11-09,369.0,370.0,352.45,356.3,11563
2020-11-10,361.0,366.8,343.0,344.35,9914
2020-11-11,345.0,350.0,340.45,342.1,3323
2020-11-12,341.5,363.0,338.15,360.0,5796
2020-11-13,374.65,417.0,374.5,407.45,77211
2020-11-14,411.5,430.0,408.95,427.6,22570
2020-11-17,429.0,449.5,429.0,435.9,40524
2020-11-18,440.0,446.9,431.5,441.6,11542
2020-11-19,441.55,460.0,434.0,440.15,16053
2020-11-20,435.0,440.0,428.3,437.2,6475
2020-11-23,440.2,455.0,410.0,414.75,14519
2020-11-24,415.0,424.5,411.05,412.2,5426
2020-11-25,429.8,429.85,392.0,407.5,11647
2020-11-26,412.5,417.95,378.0,408.25,15358
2020-11-27,409.0,419.3,401.9,406.65,6623
2020-12-01,415.0,415.0,393.05,401.9,15745
2020-12-02,401.9,430.0,401.9,425.9,14593
2020-12-03,436.0,459.85,422.25,441.5,19104
2020-12-04,440.0,440.0,420.0,424.85,21360
2020-12-07,430.05,440.55,420.35,430.9,9695
2020-12-08,430.0,438.75,423.0,426.65,5263
2020-12-09,435.5,435.5,416.0,418.75,8197
2020-12-10,434.7,434.7,407.0,417.85,6925
2020-12-11,412.05,423.75,410.0,416.85,7388
2020-12-14,418.6,428.95,417.0,425.2,10971
2020-12-15,425.2,432.0,418.85,429.7,3177
2020-12-16,440.0,452.0,430.4,448.4,20599
2020-12-17,451.45,451.45,434.0,437.0,8136
2020-12-18,447.3,447.3,425.0,432.25,6159
2020-12-21,438.1,447.95,402.0,419.55,14192
2020-12-22,410.0,428.9,392.1,417.65,14799
2020-12-23,428.95,435.0,411.0,424.9,2166
2020-12-24,434.9,434.9,421.35,429.9,3973
2020-12-28,436.9,440.0,429.0,430.8,2288
2020-12-29,438.75,445.05,431.35,443.4,6193
2020-12-30,443.0,448.9,432.65,435.3,6994
2020-12-31,445.0,477.7,436.05,439.75,6543
2021-01-01,444.65,458.0,439.5,443.25,11561
2021-01-04,457.9,457.9,440.35,443.0,6346
2021-01-05,441.0,448.85,435.05,443.05,4823
2021-01-06,446.5,447.0,443.55,444.15,5929
2021-01-07,445.95,455.0,444.05,450.35,7815
2021-01-08,456.2,459.9,446.3,448.55,6824
2021-01-11,456.55,456.55,440.6,445.6,13792
2021-01-12,444.05,453.0,444.0,448.15,7985
2021-01-13,458.1,469.95,443.95,447.4,12059
2021-01-14,445.4,452.5,445.0,447.9,7358
2021-01-15,448.95,457.0,444.4,454.7,6797
2021-01-18,446.6,465.0,446.6,452.35,5418
2021-01-19,455.75,459.95,450.0,451.9,18746
2021-01-20,454.75,470.0,450.0,467.6,10145
2021-01-21,475.0,524.0,469.8,501.05,106069
2021-01-22,503.4,544.0,503.4,527.4,49743
2021-01-25,534.9,594.0,525.4,560.75,60555
2021-01-27,551.55,560.0,507.45,513.35,30529
2021-01-28,510.45,544.5,500.45,529.0,19781
2021-01-29,545.0,569.75,545.0,550.7,20750
2021-02-01,561.7,565.0,524.3,559.0,21385
2021-02-02,563.0,569.8,548.15,554.3,15477
2021-02-03,554.25,560.0,540.55,545.8,12771
2021-02-04,546.95,585.0,546.95,573.0,21485
2021-02-05,588.9,588.9,551.35,555.5,18309
2021-02-08,560.0,578.3,560.0,568.3,4560
2021-02-09,570.05,579.95,568.9,571.1,8737
2021-02-10,576.85,576.85,560.0,563.2,8303
2021-02-11,560.15,579.0,551.1,558.65,13419
2021-02-12,567.85,567.85,558.25,559.1,4297
2021-02-15,564.9,564.9,551.75,555.75,6336
2021-02-16,560.9,578.1,550.05,568.95,10196
2021-02-17,555.0,579.85,555.0,557.7,4654
2021-02-18,567.0,575.85,558.05,564.25,7635
2021-02-19,564.0,571.0,544.95,549.2,13880
2021-02-22,555.05,568.85,533.0,541.45,10998
2021-02-23,535.35,548.8,531.65,538.1,7539
2021-02-24,538.45,558.35,536.0,547.55,3894
2021-02-25,549.3,559.0,544.7,548.85,4160
2021-02-26,550.0,556.25,537.65,551.1,3058
2021-03-01,563.0,655.95,562.15,623.05,59829
2021-03-02,649.7,676.4,609.2,624.55,31719
2021-03-03,637.0,639.95,621.0,631.9,6129
2021-03-04,632.5,678.0,618.1,647.65,10450
2021-03-05,660.0,667.5,647.65,652.85,12425
2021-03-08,662.8,662.8,642.65,647.75,10949
2021-03-09,650.3,654.9,627.5,628.8,12033
2021-03-10,621.25,639.0,621.25,636.45,5343
2021-03-12,641.4,758.4,636.85,720.3,204054
2021-03-15,750.0,803.2,725.35,765.15,150178
2021-03-16,775.0,800.0,753.15,795.6,81350
2021-03-17,789.0,824.0,780.0,808.95,48161
2021-03-18,812.1,824.55,759.55,769.55,44955
2021-03-19,768.9,768.9,740.05,757.95,21640
2021-03-22,763.95,840.0,763.95,836.15,52798
2021-03-23,840.0,879.0,800.0,816.15,30441
2021-03-24,828.9,848.0,801.0,810.4,19109
2021-03-25,824.8,824.8,770.0,785.7,15075
2021-03-26,800.0,806.95,757.55,773.4,9582
2021-03-30,803.0,803.0,771.15,777.0,7121
2021-03-31,778.0,800.95,778.0,783.55,8649
2021-04-01,792.0,797.0,761.2,771.9,10072
2021-04-05,773.0,789.6,763.65,779.95,8705
2021-04-06,778.9,781.95,765.2,771.95,4596
