date,open,high,low,close,volume
2000-01-03,74.0,74.0,74.0,74.0,100
2000-01-04,79.0,79.0,75.0,75.0,700
2000-01-05,73.0,73.25,73.0,73.0,600
2000-01-06,73.0,74.0,70.15,70.15,500
2000-01-07,74.5,75.0,74.5,75.0,300
2000-01-10,77.95,77.95,73.0,73.0,600
2000-01-11,77.0,77.0,77.0,77.0,100
2000-01-12,76.0,76.0,76.0,76.0,200
2000-01-13,79.8,79.8,73.0,77.9,1400
2000-01-14,77.5,81.0,77.5,81.0,900
2000-01-17,80.5,86.0,75.1,85.0,4000
2000-01-18,88.9,88.9,79.0,79.65,800
2000-01-19,77.0,86.0,77.0,86.0,2400
2000-01-20,88.0,92.5,85.0,92.5,4100
2000-01-21,89.0,89.0,86.05,86.05,200
2000-01-24,84.0,84.0,82.0,82.0,200
2000-01-25,78.5,78.5,78.0,78.5,300
2000-02-03,73.0,73.0,73.0,73.0,100
2000-02-04,70.15,70.15,70.15,70.15,100
2000-02-07,65.0,67.0,65.0,67.0,200
2000-02-08,72.0,72.0,67.0,67.0,800
2000-02-09,72.0,72.0,72.0,72.0,400
2000-02-10,77.5,77.55,77.0,77.0,700
2000-02-11,76.95,80.0,76.95,79.35,600
2000-02-14,77.0,78.0,77.0,77.0,1000
2000-02-15,77.0,82.0,77.0,82.0,3500
2000-02-16,78.0,84.0,78.0,83.3,2300
2000-02-17,80.0,90.0,80.0,88.9,3100
2000-02-18,95.0,96.0,93.0,95.0,7700
2000-02-22,90.0,90.0,88.0,88.0,600
2000-02-23,87.0,87.0,87.0,87.0,500
2000-02-24,92.0,93.0,92.0,92.95,1600
2000-02-25,97.0,97.0,91.0,91.0,2200
2000-02-29,84.0,87.0,84.0,87.0,1600
2000-03-14,80.05,80.05,80.05,80.05,100
2000-04-05,75.0,75.0,75.0,75.0,1300
2000-04-10,73.0,81.0,73.0,81.0,400
2000-04-11,81.0,81.0,81.0,81.0,200
2000-04-12,81.0,85.0,81.0,83.7,900
2000-04-13,80.0,85.0,80.0,81.1,2600
2000-04-24,78.0,78.0,78.0,78.0,100
2000-04-25,73.8,73.8,73.8,73.8,100
2000-04-26,70.0,70.0,68.0,68.0,200
2000-04-27,62.6,62.6,62.6,62.6,100
2000-05-15,58.0,58.0,58.0,58.0,100
2000-05-17,58.0,58.0,58.0,58.0,500
2000-05-18,60.0,60.0,60.0,60.0,100
2000-06-06,60.0,64.7,60.0,64.7,700
2000-06-07,63.0,63.0,63.0,63.0,100
2000-06-09,62.0,62.0,62.0,62.0,100
2000-06-13,57.5,57.5,57.5,57.5,1000
2000-06-15,62.0,62.0,62.0,62.0,1100
2000-06-19,57.05,57.05,57.05,57.05,100
2000-06-20,55.0,55.0,55.0,55.0,600
2000-06-26,59.4,59.4,59.4,59.4,1
2000-06-28,54.8,63.35,54.8,54.8,301
2000-06-29,59.15,59.15,59.15,59.15,1
2000-06-30,63.7,63.7,63.7,63.7,300
2000-07-05,61.0,68.0,61.0,66.45,1099
2000-07-06,69.0,71.5,62.0,71.5,11900
2000-07-07,72.0,73.0,70.0,70.0,600
2000-07-10,65.05,65.05,65.05,65.05,100
2000-07-11,70.0,70.0,70.0,70.0,1
2000-07-19,68.1,68.1,68.1,68.1,100
2000-07-21,67.0,67.0,67.0,67.0,100
2000-07-25,62.0,62.0,62.0,62.0,25
2000-07-27,57.5,57.5,57.5,57.5,25
2000-08-21,57.0,57.0,57.0,57.0,25
2000-09-05,55.0,55.0,55.0,55.0,1
2000-09-06,55.0,55.0,55.0,55.0,198
2000-09-08,50.6,50.6,50.6,50.6,25
2000-09-11,51.0,51.0,51.0,51.0,100
2000-09-12,51.0,51.0,51.0,51.0,2
2000-09-13,50.0,50.0,50.0,50.0,200
2000-09-14,50.0,54.0,50.0,51.0,302
2000-11-01,47.0,47.0,47.0,47.0,1000
2000-11-02,47.0,48.0,47.0,47.05,700
2000-11-03,47.0,47.0,47.0,47.0,98
2000-11-09,47.0,47.0,47.0,47.0,2000
2000-11-13,44.1,44.1,44.0,44.05,200
2000-11-14,43.0,43.0,43.0,43.0,200
2000-11-15,43.0,43.0,43.0,43.0,100
2000-11-17,42.0,42.0,42.0,42.0,100
2000-11-24,44.0,44.0,44.0,44.0,100
2000-11-27,43.0,43.0,43.0,43.0,200
2000-11-28,44.0,44.0,44.0,44.0,100
2001-01-03,42.5,42.5,42.5,42.5,100
2001-01-04,40.6,40.6,40.6,40.6,100
2001-01-18,43.5,43.5,43.5,43.5,100
2001-01-23,45.5,45.5,45.5,45.5,4
2001-02-05,49.1,49.1,49.1,49.1,100
2001-02-07,46.0,46.0,46.0,46.0,100
2001-02-08,49.6,49.6,49.6,49.6,50
2001-02-09,46.1,46.1,46.1,46.1,100
2001-02-12,43.05,43.05,43.0,43.0,200
2001-02-13,42.45,42.5,42.45,42.5,500
2001-02-14,43.5,43.5,43.5,43.5,50
2001-02-15,40.05,40.05,40.05,40.05,200
2001-02-16,37.1,37.1,37.0,37.0,94
2001-02-19,39.9,39.9,39.9,39.9,50
2001-02-20,38.15,42.9,38.15,42.9,100
2001-02-21,39.55,39.55,39.55,39.55,98
2001-02-22,36.4,36.4,36.4,36.4,500
2001-02-26,33.5,33.5,33.5,33.5,100
2001-03-15,33.5,33.5,33.5,33.5,100
2001-05-10,33.5,33.5,33.5,33.5,1
2001-05-16,32.0,32.0,32.0,32.0,100
2001-06-25,31.25,31.25,31.0,31.0,400
2001-06-26,31.5,31.5,31.0,31.05,1428
2001-06-27,28.7,28.7,28.7,28.7,100
2001-09-03,28.7,28.7,28.7,28.7,400
2001-09-04,28.5,28.5,27.0,27.0,3000
2001-09-05,27.25,27.25,26.0,26.0,4000
2001-09-06,26.0,26.0,26.0,26.0,1800
2001-09-07,25.0,25.0,25.0,25.0,2900
2001-09-10,25.05,25.05,24.5,24.5,3200
2001-09-11,23.15,23.15,22.55,22.55,6200
2001-09-12,22.5,22.5,20.85,20.95,7366
2001-09-17,20.0,20.0,20.0,20.0,1000
2001-09-18,20.5,20.5,20.5,20.5,200
2001-09-24,18.7,18.7,18.7,18.7,400
2001-09-25,17.5,17.5,17.5,17.5,200
2001-09-27,19.0,19.0,19.0,19.0,200
2001-10-03,22.45,22.45,22.35,22.35,2
2001-10-04,15.0,15.0,15.0,15.0,25
2001-10-12,20.85,21.0,20.85,21.0,99
2001-10-17,21.0,21.0,21.0,21.0,199
2001-10-18,20.0,20.0,20.0,20.0,100
2002-01-01,25.55,26.5,25.55,26.5,200
2002-01-03,25.45,25.45,25.45,25.45,50
2002-01-04,28.9,28.9,28.8,28.8,152
2002-01-07,28.75,28.75,28.75,28.75,10
2006-02-02,159.0,179.25,145.25,147.75,243883
2006-02-03,146.75,158.0,136.5,149.7,93129
2006-02-06,153.0,167.4,146.05,154.55,42902
2006-02-07,157.9,157.9,147.25,153.5,31196
2006-02-08,155.5,156.5,147.05,148.6,6265
2006-02-10,151.8,151.9,147.1,147.65,2825
2006-02-13,148.0,152.9,146.25,148.9,4429
2006-02-14,147.6,148.95,144.0,144.75,780
2006-02-15,147.0,147.0,140.25,143.65,1473
2006-02-16,144.0,144.0,137.1,139.3,4263
2006-02-17,139.5,141.0,138.35,139.4,1086
2006-02-20,148.95,148.95,124.65,138.3,1593
2006-02-21,138.8,139.9,137.1,137.65,336
2006-02-22,138.0,138.0,135.1,135.3,489
2006-02-23,136.0,137.85,136.0,136.2,120
2006-02-24,133.0,135.0,133.0,133.0,62
2006-02-27,125.45,136.0,125.45,130.35,532
2006-02-28,130.0,132.55,129.0,130.0,731
2006-03-01,122.0,138.3,122.0,135.0,1211
2006-03-02,132.05,135.95,132.0,134.35,1277
2006-03-03,130.0,134.05,130.0,132.4,909
2006-03-06,130.05,132.35,130.05,130.3,1076
2006-03-07,132.95,132.95,130.0,132.0,2811
2006-03-08,131.1,132.0,127.2,128.85,601
2006-03-09,129.05,129.05,129.05,129.05,80
2006-03-10,129.6,131.95,128.0,128.7,632
2006-03-13,130.4,133.0,129.0,129.5,736
2006-03-14,131.0,132.0,129.1,129.45,441
2006-03-16,130.1,130.1,123.05,126.3,11791
2006-03-17,122.0,126.95,122.0,123.0,1080
2006-03-20,122.05,129.75,122.05,127.1,2110
2006-03-21,132.95,133.0,123.45,129.0,485
2006-03-22,124.0,125.0,117.6,122.7,2024
2006-03-23,120.0,122.0,118.25,119.2,535
2006-03-24,124.5,124.85,120.1,120.5,1148
2006-03-27,113.15,124.5,113.15,116.7,2929
2006-03-28,138.7,138.7,115.0,116.0,2699
2006-03-29,114.0,119.8,114.0,116.95,1310
2006-03-30,118.0,119.5,116.5,119.5,112
2006-03-31,120.0,120.0,116.0,117.15,4655
2006-04-03,120.0,121.0,118.5,119.6,1939
2006-04-04,120.0,126.0,119.15,123.3,4988
2006-04-05,138.9,148.0,131.6,148.0,18929
2006-04-07,159.0,159.9,130.1,141.6,39900
2006-04-10,143.45,145.0,138.0,143.35,10043
2006-04-12,146.0,146.0,135.6,137.2,5692
2006-04-13,135.2,137.0,126.0,131.2,5250
2006-04-17,130.0,133.5,128.65,130.45,3531
2006-04-18,133.5,135.9,131.1,132.2,1224
2006-04-19,131.0,135.0,131.0,133.3,918
2006-04-20,130.55,138.0,130.55,132.95,3070
2006-04-21,135.0,135.0,125.6,127.45,2740
2006-04-24,124.0,130.0,124.0,126.85,1803
