date,open,high,low,close,volume
2019-08-08,926.0,958.7,750.0,873.65,8361975
2019-08-09,844.95,884.9,835.2,843.05,674521
2019-08-13,849.7,859.7,828.05,832.85,191338
2019-08-14,833.1,840.3,827.3,835.15,103535
2019-08-16,822.0,835.0,790.0,805.9,62147
2019-08-19,808.15,809.0,765.9,794.2,174671
2019-08-20,798.0,818.0,795.5,804.7,108251
2019-08-21,801.0,810.0,782.8,789.75,63189
2019-08-22,790.0,794.4,776.15,781.6,37736
2019-08-23,780.0,785.9,770.6,777.5,37357
2019-08-26,790.0,790.05,779.0,781.3,21221
2019-08-27,781.1,849.0,781.1,838.25,94041
2019-08-28,841.4,855.55,827.15,830.55,38728
2019-08-29,832.0,848.95,820.75,822.45,24272
2019-08-30,829.95,849.0,804.6,839.3,27978
2019-09-03,838.0,850.0,832.75,835.6,13573
2019-09-04,833.0,849.1,828.45,832.9,13675
2019-09-05,833.1,839.0,826.95,828.45,8244
2019-09-06,829.0,852.0,825.55,842.5,60451
2019-09-09,842.0,899.95,830.3,847.0,125023
2019-09-11,851.0,867.0,835.0,849.8,53619
2019-09-12,860.0,881.8,842.05,857.75,70367
2019-09-13,864.0,909.0,849.0,896.15,90758
2019-09-16,900.0,949.0,896.15,940.3,192663
2019-09-17,947.0,975.0,916.2,929.75,214821
2019-09-18,934.9,958.8,895.9,948.6,91070
2019-09-19,950.0,972.0,927.0,940.15,70566
2019-09-20,935.0,995.0,931.55,972.95,127238
2019-09-23,989.95,1005.0,977.0,999.8,78040
2019-09-24,981.2,1000.0,972.0,984.4,38794
2019-09-25,983.6,1104.3,967.1,1081.4,324188
2019-09-26,1108.0,1190.0,1090.05,1174.35,220749
2019-09-27,1191.0,1220.0,1147.0,1202.4,313857
2019-09-30,1200.0,1225.0,1102.6,1125.3,120404
2019-10-01,1125.0,1160.0,1046.25,1079.65,80067
2019-10-03,1073.85,1138.0,1035.25,1075.05,83171
2019-10-04,1085.0,1154.85,1085.0,1112.9,84305
2019-10-07,1129.0,1158.7,1101.0,1105.7,72633
2019-10-09,1115.95,1269.0,1093.0,1234.1,236537
2019-10-10,1239.0,1294.6,1190.0,1198.2,200638
2019-10-11,1209.4,1224.0,1160.0,1187.0,88360
2019-10-14,1192.0,1245.0,1182.2,1200.9,115142
2019-10-15,1209.0,1220.15,1160.35,1167.15,67284
2019-10-16,1167.9,1220.0,1164.1,1178.0,74289
2019-10-17,1181.1,1197.0,1140.0,1151.15,87417
2019-10-18,1159.6,1224.9,1153.25,1197.9,166021
2019-10-22,1195.2,1253.0,1185.3,1217.95,158999
2019-10-23,1245.0,1460.0,1233.6,1397.5,781328
2019-10-24,1413.0,1439.0,1296.0,1362.95,343408
2019-10-25,1370.0,1438.0,1360.5,1420.75,291922
2019-10-27,1450.0,1477.8,1421.0,1466.3,81567
2019-10-29,1474.9,1474.9,1421.6,1438.95,80272
2019-10-30,1440.1,1454.9,1421.0,1428.0,48795
2019-10-31,1434.6,1447.7,1375.15,1387.55,67735
2019-11-01,1398.45,1428.0,1385.1,1397.15,60715
2019-11-04,1407.9,1461.0,1395.0,1417.9,114612
2019-11-05,1420.0,1427.9,1377.0,1388.05,42076
2019-11-06,1385.0,1443.9,1360.25,1373.0,90442
2019-11-07,1385.0,1393.0,1340.0,1356.35,63054
2019-11-08,1388.0,1428.0,1366.3,1395.75,273487
2019-11-11,1530.0,1530.0,1405.0,1482.75,748480
2019-11-13,1508.85,1678.0,1500.15,1650.55,658722
2019-11-14,1665.0,1704.25,1585.0,1663.8,442580
2019-11-15,1677.0,1684.0,1620.0,1638.4,206305
2019-11-18,1648.8,1675.0,1626.95,1636.65,140123
2019-11-19,1645.0,1649.0,1607.25,1624.95,75513
2019-11-20,1629.95,1648.0,1620.0,1633.75,83129
