date,open,high,low,close,volume
2000-01-03,195.0,200.0,195.0,197.35,45
2000-01-04,200.0,200.0,190.05,190.1,95
2000-01-06,185.0,193.9,185.0,193.9,50
2000-01-07,193.8,193.8,188.0,193.8,30
2000-01-10,182.0,190.0,182.0,189.0,30
2000-01-11,182.0,192.0,181.0,189.0,225
2000-01-12,195.0,196.0,195.0,195.0,85
2000-01-13,200.0,200.0,190.0,190.0,65
2000-01-17,185.0,189.0,185.0,189.0,115
2000-01-18,185.0,192.0,185.0,190.65,50
2000-01-20,176.0,176.0,176.0,176.0,5
2000-01-21,180.0,190.0,180.0,190.0,10
2000-01-24,195.0,195.0,195.0,195.0,10
2000-01-25,190.0,190.05,190.0,190.0,25
2000-01-27,195.0,200.0,190.0,194.9,155
2000-01-28,200.0,200.0,185.1,195.0,70
2000-01-31,195.0,210.6,195.0,210.0,275
2000-02-01,195.0,200.0,193.2,193.2,325
2000-02-02,194.05,195.0,193.0,195.0,70
2000-02-03,201.0,209.95,197.0,209.95,125
2000-02-04,199.0,200.0,195.0,195.0,215
2000-02-07,195.25,195.25,195.0,195.0,10
2000-02-08,182.0,185.0,181.1,185.0,120
2000-02-10,185.05,185.05,185.05,185.05,15
2000-02-11,186.0,186.0,186.0,186.0,20
2000-02-14,182.0,182.0,182.0,182.0,10
2000-02-15,169.55,169.55,169.55,169.55,40
2000-02-17,169.25,170.25,169.0,170.25,20
2000-02-18,180.0,180.0,180.0,180.0,20
2000-02-22,165.75,180.0,165.6,180.0,25
2000-02-23,166.0,189.0,166.0,185.0,315
2000-02-24,172.0,172.1,172.0,172.0,45
2000-02-25,170.0,170.1,170.0,170.0,115
2000-02-28,165.05,175.0,165.05,170.25,65
2000-02-29,180.0,180.0,170.0,170.15,85
2000-03-01,170.0,170.0,170.0,170.0,10
2000-03-02,161.0,161.0,156.5,159.95,415
2000-03-03,160.0,164.7,155.0,161.95,85
2000-03-06,151.0,151.0,150.0,150.0,25
2000-03-07,138.1,160.9,138.1,154.9,255
2000-03-08,155.0,155.0,143.0,144.35,245
2000-03-09,135.15,135.15,133.0,133.0,420
2000-03-10,135.0,135.0,135.0,135.0,20
2000-03-13,124.2,138.0,124.2,128.0,235
2000-03-14,118.5,121.1,118.2,121.1,170
2000-03-15,130.0,130.0,130.0,130.0,5
2000-03-16,130.0,140.0,130.0,140.0,105
2000-03-21,148.0,148.0,148.0,148.0,10
2000-03-22,140.05,140.05,140.05,140.05,50
2000-03-23,149.9,149.9,149.9,149.9,5
2000-03-27,145.0,145.0,144.6,144.95,55
2000-03-28,149.9,150.0,148.0,148.0,155
2000-03-29,150.0,150.0,150.0,150.0,30
2000-03-30,150.0,150.0,150.0,150.0,25
2000-04-03,140.0,152.9,140.0,152.9,20
2000-04-04,157.4,157.4,145.0,145.0,13
2000-04-05,156.4,156.4,156.4,156.4,1
2000-04-06,150.0,167.4,150.0,167.4,11
2000-04-07,167.9,167.9,165.0,165.0,74
2000-04-10,170.05,170.05,160.0,160.0,35
2000-04-11,165.0,165.0,165.0,165.0,50
2000-04-12,177.0,177.0,177.0,177.0,5
2000-04-13,165.0,165.0,165.0,165.0,10
2000-04-17,175.0,175.0,175.0,175.0,10
2000-04-19,187.0,187.0,187.0,187.0,2
2000-04-20,199.4,199.4,172.05,189.0,46
2000-04-24,174.0,174.0,174.0,174.0,1
2000-04-25,163.0,184.95,163.0,181.6,85
2000-04-26,172.0,188.0,172.0,188.0,51
2000-04-27,180.0,180.0,173.0,173.0,35
2000-04-28,185.0,185.0,185.0,185.0,5
2000-05-05,171.0,171.0,171.0,171.0,5
2000-05-09,165.0,165.0,165.0,165.0,10
2000-05-10,155.0,175.0,155.0,175.0,2
2000-05-12,162.0,162.0,162.0,162.0,25
2000-05-15,162.0,162.0,162.0,162.0,5
2000-05-16,172.0,172.0,172.0,172.0,10
2000-05-17,160.05,160.05,160.05,160.05,5
2000-05-18,152.0,152.0,152.0,152.0,20
2000-05-24,163.0,163.0,163.0,163.0,2
2000-05-25,153.0,153.0,152.5,152.5,18
2000-05-29,152.0,152.0,152.0,152.0,10
2000-05-31,163.9,164.0,163.9,164.0,5
2000-06-02,152.0,152.0,152.0,152.0,5
2000-06-05,140.1,140.1,139.85,139.85,66
2000-06-06,134.0,134.0,134.0,134.0,5
2000-06-08,130.0,130.0,130.0,130.0,115
2000-06-12,125.0,125.0,120.05,120.05,155
2000-06-14,129.0,129.0,129.0,129.0,5
2000-06-15,137.0,137.0,137.0,137.0,5
2000-06-16,131.5,132.0,131.5,132.0,60
2000-06-19,135.0,135.0,135.0,135.0,15
2000-06-20,144.0,144.0,131.0,131.0,40
2000-06-22,121.0,126.0,121.0,126.0,15
2000-06-23,129.0,129.0,129.0,129.0,60
2000-06-27,135.0,135.0,135.0,135.0,30
2000-06-29,139.9,139.9,139.9,139.9,10
2000-07-03,140.0,140.0,140.0,140.0,5
