date,open,high,low,close,volume
2000-01-03,32.1,34.6,32.1,33.75,1200
2000-01-04,34.5,34.5,32.0,32.85,5100
2000-01-05,32.2,33.5,32.15,33.0,2300
2000-01-06,35.0,35.0,31.2,32.3,4850
2000-01-07,34.0,34.0,31.95,32.0,7000
2000-01-10,32.75,32.75,31.35,31.55,1400
2000-01-11,31.55,32.0,29.5,29.6,6000
2000-01-12,29.75,30.95,29.5,30.9,550
2000-01-13,31.7,31.7,30.0,30.5,1300
2000-01-14,30.95,31.3,30.0,31.3,2350
2000-01-17,31.3,33.8,31.3,32.15,6300
2000-01-18,32.0,32.0,30.0,30.4,11350
2000-01-19,30.0,30.0,29.05,29.45,6800
2000-01-20,30.0,30.0,28.0,28.0,4350
2000-01-21,28.25,29.0,28.25,28.5,2150
2000-01-24,28.5,29.0,27.5,27.5,5450
2000-01-25,27.5,28.0,26.7,27.0,10600
2000-01-27,28.0,28.95,26.0,27.7,3400
2000-01-28,26.0,29.6,26.0,28.0,1950
2000-01-31,26.55,30.0,26.55,29.75,7200
2000-02-01,31.9,32.0,28.1,29.5,2300
2000-02-02,31.0,31.0,28.0,28.15,3300
2000-02-03,28.2,30.0,28.2,29.95,2500
2000-02-04,28.15,29.5,28.1,28.6,2900
2000-02-07,27.5,28.0,27.05,27.55,3350
2000-02-08,27.0,28.0,27.0,27.0,1300
2000-02-09,27.9,28.0,25.6,25.6,6200
2000-02-10,25.1,26.75,24.6,26.7,2150
2000-02-11,26.0,26.0,25.5,25.55,2000
2000-02-14,24.1,25.8,24.1,24.65,3000
2000-02-15,24.5,24.9,24.0,24.35,3700
2000-02-16,26.0,26.0,24.0,24.4,850
2000-02-17,25.4,25.5,23.0,25.4,3000
2000-02-18,25.75,26.0,25.75,26.0,600
2000-02-21,25.0,25.0,24.2,25.0,800
2000-02-22,24.1,25.0,23.0,23.5,9850
2000-02-23,23.0,25.0,23.0,23.75,2900
2000-02-24,23.25,24.0,23.0,24.0,5500
2000-02-25,23.0,23.75,22.55,23.35,10300
2000-02-28,22.5,23.95,22.0,23.05,4650
2000-02-29,22.5,24.9,22.5,24.75,3700
2000-03-01,23.0,25.5,23.0,25.0,3200
2000-03-02,24.0,25.25,23.25,24.2,7100
2000-03-03,24.0,24.1,23.0,23.4,2950
2000-03-06,23.3,24.0,22.0,23.05,5600
2000-03-07,22.1,22.5,21.25,21.25,6000
2000-03-08,21.0,21.0,19.7,19.75,3400
2000-03-09,20.05,20.05,19.7,20.0,6050
2000-03-10,20.0,20.95,20.0,20.9,1300
2000-03-13,19.35,19.6,19.25,19.25,4750
2000-03-14,19.5,20.0,19.0,19.2,10200
2000-03-15,21.0,23.9,21.0,23.85,2800
2000-03-16,22.5,25.75,22.5,25.6,2850
2000-03-21,26.7,27.65,26.7,27.4,7750
2000-03-22,29.0,29.0,27.5,27.5,9000
2000-03-23,29.0,29.0,27.05,27.35,7750
2000-03-24,27.85,29.0,25.8,29.0,50500
2000-03-27,27.0,28.0,26.8,27.15,23400
2000-03-28,27.0,29.0,27.0,28.55,8750
2000-03-29,28.9,28.95,27.6,28.95,2500
2000-03-30,27.6,28.0,27.5,28.0,3350
2000-03-31,28.0,28.95,28.0,28.95,1550
