date,open,high,low,close,volume
2021-03-22,43.55,43.55,43.55,43.55,9
2021-03-23,45.7,45.7,45.7,45.7,500
2021-03-24,47.95,47.95,47.95,47.95,100
2021-03-25,50.3,50.3,50.3,50.3,200
2021-03-26,52.8,52.8,52.8,52.8,200
2021-03-31,55.4,55.4,55.4,55.4,102
2021-04-01,58.15,58.15,58.15,58.15,50
2021-04-05,61.05,61.05,61.05,61.05,100
2021-04-06,64.1,64.1,64.1,64.1,50
2021-04-07,67.3,67.3,67.3,67.3,50
2021-10-12,89.0,90.0,84.55,88.7,772
2021-10-13,87.0,89.95,87.0,88.1,1342
2021-10-14,88.1,89.95,84.2,88.6,433
2021-10-18,86.05,89.9,86.05,89.3,1626
2021-10-19,89.1,89.1,87.15,87.75,790
2021-10-20,86.05,88.5,84.0,88.4,1589
2021-10-21,92.6,92.6,84.0,88.45,2211
2021-10-22,90.0,90.0,85.25,85.55,259
2021-10-25,84.95,88.55,81.3,82.0,2872
2021-10-26,79.0,83.9,78.0,78.5,3656
2021-10-27,78.0,82.4,74.6,74.9,4362
2021-10-28,74.95,75.0,71.2,72.45,463
2021-10-29,73.95,74.0,68.85,72.95,581
2021-11-01,73.65,73.65,69.45,70.2,1050
2021-11-02,69.0,72.45,69.0,72.4,852
2021-11-03,70.3,73.65,69.15,73.3,504
2021-11-04,73.6,76.95,69.7,72.65,974
2021-11-08,74.85,74.85,71.8,72.95,2860
2021-11-09,71.5,76.0,70.3,75.65,306
2021-11-10,72.2,76.9,71.9,72.65,1104
2021-11-11,70.4,76.0,70.4,75.7,745
2021-11-12,75.95,75.95,72.65,74.45,1089
2021-11-15,77.95,78.0,71.3,77.6,3823
2021-11-16,77.05,77.8,74.1,76.95,1149
2021-11-17,76.0,76.0,73.2,75.55,268
2021-11-18,75.45,75.55,72.15,73.95,310
2021-11-22,77.55,77.6,70.3,74.7,1340
2021-11-23,71.15,77.5,71.0,72.25,1719
2021-11-24,75.35,75.85,71.05,75.5,1029
2021-11-25,79.2,79.25,72.65,73.25,1432
2021-11-26,76.65,76.65,74.15,75.95,112
2021-11-29,79.5,79.5,73.1,79.2,3497
2021-11-30,80.5,80.5,76.0,76.45,2776
2021-12-01,78.7,78.75,76.2,76.2,327
2021-12-02,73.25,77.65,73.1,74.1,600
2021-12-03,74.05,77.8,74.0,77.2,2776
2021-12-06,79.0,81.0,76.05,79.4,1712
2021-12-07,80.0,80.0,76.5,79.4,2805
2021-12-08,81.55,87.2,71.5,82.4,5627
2021-12-09,79.0,85.0,79.0,81.2,2616
2021-12-10,82.9,85.5,79.0,84.95,1833
2021-12-13,85.0,90.0,79.2,88.45,7433
2021-12-14,91.9,91.9,79.75,83.2,4445
2021-12-15,85.0,85.0,81.1,82.7,1330
2021-12-16,84.65,84.7,81.6,82.7,842
2021-12-17,81.15,83.65,81.0,82.45,913
2021-12-20,80.6,90.25,78.45,82.75,4818
2021-12-21,89.0,89.0,74.5,81.25,1830
2021-12-22,80.95,84.95,80.05,81.05,482
2021-12-23,81.1,84.75,80.15,80.75,805
2021-12-24,86.95,87.0,81.45,84.15,1462
2021-12-27,84.15,89.9,75.75,81.7,4721
2021-12-28,81.05,88.0,78.2,82.9,3020
2021-12-29,82.35,84.9,82.0,82.6,810
2021-12-30,85.0,85.0,82.3,83.2,4396
2021-12-31,86.0,90.0,83.15,87.25,4319
2022-01-03,90.0,90.0,79.05,84.25,3558
2022-01-04,86.85,86.85,82.7,85.65,5504
2022-01-05,86.5,86.5,83.25,83.75,756
2022-01-06,84.5,84.5,82.5,84.45,696
2022-01-07,84.5,85.0,82.45,84.45,959
2022-01-10,85.5,86.2,82.4,85.2,3027
2022-01-11,87.8,87.9,86.0,86.25,2144
2022-01-12,88.2,88.2,82.2,83.95,1910
2022-01-13,82.5,84.95,82.5,82.75,2828
2022-01-14,84.9,85.95,82.95,85.5,984
2022-01-17,81.6,86.0,81.6,85.05,1562
2022-01-18,83.0,87.0,82.6,84.2,890
2022-01-19,84.8,87.0,80.5,82.5,1247
2022-01-20,85.9,90.7,82.25,89.35,18897
2022-01-21,94.95,98.25,94.0,98.25,28763
2022-01-24,104.25,104.25,91.1,98.35,24646
2022-01-25,101.0,108.0,89.05,94.65,24230
2022-01-27,91.0,97.4,86.2,89.05,4285
2022-01-28,92.0,97.05,90.45,92.55,7882
2022-01-31,91.0,93.8,85.1,86.45,5066
2022-02-01,87.7,89.95,80.0,83.1,6176
2022-02-02,83.1,91.4,83.1,91.25,11904
2022-02-03,99.0,99.0,88.0,91.9,12878
2022-02-04,94.95,95.0,89.5,94.25,288
2022-02-07,92.5,93.6,85.0,91.85,6148
2022-02-08,95.35,95.4,87.0,89.0,4161
2022-02-09,89.45,92.45,87.0,89.35,1803
2022-02-10,89.4,92.45,88.1,88.2,1209
2022-02-11,87.0,89.9,86.4,89.8,3476
2022-02-14,91.0,91.0,82.0,83.05,2776
2022-02-15,84.0,91.0,84.0,84.75,5662
2022-02-16,84.0,86.95,84.0,86.8,726
2022-02-17,89.95,89.95,85.4,86.95,1768
