date,open,high,low,close,volume
2022-03-17,107.6,107.6,100.25,107.6,77205
2022-03-21,112.95,112.95,112.95,112.95,34602
2022-03-22,118.55,118.55,107.35,111.7,203455
2022-03-23,114.8,115.0,106.15,106.45,101881
2022-03-24,105.0,105.95,101.15,101.15,33780
2022-03-25,105.9,106.0,97.7,99.65,19616
2022-03-28,101.65,104.0,94.7,94.7,41325
2022-03-29,94.7,95.4,90.0,90.0,17856
2022-03-30,90.0,90.7,85.5,86.45,66973
2022-03-31,88.0,90.75,88.0,90.75,3519
2022-04-01,95.25,95.25,88.05,95.25,61493
2022-04-04,99.45,100.0,95.75,100.0,15641
2022-04-05,105.0,105.0,102.15,105.0,38840
2022-04-06,110.25,110.25,102.0,108.65,46491
2022-04-07,109.45,109.45,103.25,103.25,43118
2022-04-08,98.1,107.9,98.1,98.75,42199
2022-04-11,103.65,103.65,95.5,98.8,34391
2022-04-12,99.0,101.6,93.9,95.35,61490
2022-04-13,97.3,100.0,92.75,94.9,16445
2022-04-18,98.9,99.6,90.3,99.6,34849
2022-04-19,103.5,103.5,94.7,96.35,22760
2022-04-20,99.9,101.1,92.7,97.6,21444
2022-04-21,99.0,99.5,94.15,95.55,6115
2022-04-22,98.75,98.75,92.05,93.7,14031
2022-04-25,94.95,95.0,89.05,89.05,21757
2022-04-26,92.4,92.4,88.0,90.05,8417
2022-04-27,89.0,92.15,86.95,88.05,3861
2022-04-28,89.95,89.95,83.65,84.0,23148
2022-04-29,86.75,88.2,81.65,88.15,23531
2022-05-02,91.0,92.55,88.7,92.55,32607
2022-05-04,96.95,97.15,90.15,92.0,24503
2022-05-05,96.6,96.6,90.65,96.05,36261
2022-05-06,99.5,100.0,91.25,92.05,20319
2022-05-09,88.0,93.05,87.45,88.3,15395
2022-05-10,92.0,92.6,83.9,84.45,9815
2022-05-11,87.7,87.7,80.25,83.7,19063
2022-05-12,85.25,85.25,79.55,79.55,12033
2022-05-13,75.75,83.5,75.75,83.35,15144
2022-05-16,84.3,87.5,84.3,87.45,6375
2022-05-17,87.45,91.8,87.45,91.7,9312
2022-05-18,91.7,96.25,91.7,94.2,25793
2022-05-19,89.55,93.35,89.5,89.5,8205
2022-05-20,85.05,92.4,85.05,90.35,6531
2022-05-23,93.0,94.85,93.0,94.85,32577
2022-05-24,97.5,99.5,90.55,91.7,19223
2022-05-25,95.4,95.4,87.15,87.2,12603
2022-05-26,87.1,90.55,82.85,83.65,12257
2022-05-27,85.0,87.5,79.5,82.4,16884
2022-05-30,79.05,86.0,78.55,79.95,10712
2022-05-31,81.35,83.0,77.05,81.15,16181
