date,open,high,low,close,volume
2025-03-28,2249.95,2249.95,1915.55,2057.05,13043
2025-04-01,2050.0,2050.0,1951.1,2008.6,2760
2025-04-02,1986.0,2036.7,1971.0,1978.6,2185
2025-04-03,1951.95,1964.6,1850.1,1892.8,2499
2025-04-04,1886.65,1898.95,1755.1,1763.0,4367
2025-04-07,1501.0,1658.65,1501.0,1642.1,2206
2025-04-08,1620.05,1790.0,1620.0,1710.25,5934
2025-04-09,1600.65,1818.0,1600.65,1706.0,1147
2025-04-11,1800.0,1837.9,1710.0,1734.05,1624
2025-04-15,1800.1,1820.0,1733.0,1745.8,1909
2025-04-16,1767.3,1767.3,1700.0,1718.4,4311
2025-04-17,1756.1,1756.1,1652.0,1692.6,1038
2025-04-21,1701.0,1725.5,1626.0,1678.3,2782
2025-04-22,1738.6,1749.2,1640.1,1718.7,2312
2025-04-23,1741.3,1775.0,1690.0,1738.1,3021
2025-04-24,1750.0,1808.0,1719.2,1763.4,2095
2025-04-25,1742.0,1764.5,1680.0,1743.9,2066
2025-04-28,1721.0,1794.8,1682.5,1726.8,9856
2025-04-29,1708.7,1785.0,1670.1,1727.6,9763
2025-04-30,1733.8,1820.0,1688.2,1772.9,8380
2025-05-02,1720.0,1769.7,1650.0,1677.8,3670
2025-05-05,1699.8,1699.8,1640.1,1670.3,1652
2025-05-06,1695.4,1739.0,1668.6,1689.8,1163
2025-05-07,1738.0,1738.0,1617.3,1645.0,2060
2025-05-08,1656.4,1675.0,1605.0,1617.6,1184
2025-05-09,1644.9,1644.9,1542.3,1592.0,1733
2025-05-12,1750.0,1750.0,1605.0,1653.6,3871
2025-05-13,1654.3,1709.9,1577.0,1691.0,4435
2025-05-14,1648.0,1734.0,1648.0,1718.6,6674
2025-05-15,1504.5,1789.0,1504.5,1754.0,15170
2025-05-16,1780.3,1781.9,1686.1,1735.4,4100
2025-05-19,1730.6,1749.9,1681.0,1707.2,1215
2025-05-20,1707.4,1743.8,1674.0,1699.2,990
2025-05-21,1719.9,1719.9,1655.7,1672.6,1695
2025-05-22,1689.0,1720.0,1673.7,1690.2,3490
2025-05-23,1715.6,1715.6,1655.0,1691.2,1739
2025-05-26,1708.1,1708.1,1664.1,1697.7,7460
2025-05-27,1709.7,1740.0,1675.6,1729.4,13286
2025-05-28,1732.7,1748.0,1702.2,1736.8,8648
2025-05-29,1726.0,1745.8,1705.0,1725.0,6012
2025-05-30,1725.0,1729.9,1690.6,1710.9,7986
2025-06-02,1725.0,1800.0,1681.1,1693.4,9657
2025-06-03,1711.0,1737.0,1660.8,1671.0,3189
2025-06-04,1687.7,1695.0,1638.1,1651.1,3449
2025-06-05,1663.5,1679.9,1621.0,1639.6,3548
2025-06-06,1672.5,1682.0,1627.2,1642.0,4834
2025-06-09,1617.4,1664.0,1571.0,1594.4,4416
2025-06-10,1594.4,1616.8,1550.0,1552.6,2908
2025-06-11,1577.8,1599.0,1542.7,1573.3,3880
2025-06-12,1603.0,1689.9,1563.2,1606.0,7286
2025-06-13,1552.9,1685.0,1552.9,1641.5,7252
