date,open,high,low,prev. close,ltp,close,52w h,52w l,volume,value,price_range,gap_up,body,upper_shadow,lower_shadow,close_lag_1,high_lag_1,low_lag_1,volume_lag_1,close_lag_2,high_lag_2,low_lag_2,volume_lag_2,close_lag_3,high_lag_3,low_lag_3,volume_lag_3,close_lag_5,high_lag_5,low_lag_5,volume_lag_5,close_ma_3,high_std_3,volume_ma_3,close_ma_5,high_std_5,volume_ma_5,close_ma_10,high_std_10,volume_ma_10,close_ma_20,high_std_20,volume_ma_20,rsi,pct_change_close,pct_change_high,pct_change_volume,close_to_high,low_to_close,volume_to_value,day_of_week,month,high_t_plus_1,high_t_plus_2,high_t_plus_3,high_t_plus_4,high_t_plus_5,high_t_plus_6,high_t_plus_7,high_t_plus_8,high_t_plus_9,high_t_plus_10,high_t_plus_11,high_t_plus_12,high_t_plus_13,high_t_plus_14,high_t_plus_15,high_t_plus_16,high_t_plus_17,high_t_plus_18,high_t_plus_19,high_t_plus_20
2022-05-10,319.0,327.0,315.15,319.3,317.95,321.95,331.55,297.0,48054,15551044.35,11.850000000000023,-0.30000000000001137,2.9499999999999886,5.050000000000011,3.8500000000000227,319.3,323.75,316.1,32735.0,321.05,325.0,301.95,57186.0,324.4,331.55,316.9,77314.0,314.9,321.1,313.0,50831.0,320.76666666666665,1.639359631076096,45991.666666666664,320.57000000000005,3.7196438001509584,52286.0,315.135,7.8237175022846746,63392.1,309.48,8.09218433850967,92182.3,77.06552703478874,0.008299404948324485,0.010038610038610063,0.46797006262410257,0.9845565749205365,0.978878707870853,0.0030900818567853932,1,5,323.5,314.05,315.0,318.0,318.0,322.5,318.4,327.4,385.0,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6
2022-05-11,322.1,323.5,306.85,321.95,309.05,310.15,331.55,297.0,62322,19565355.75,16.649999999999977,0.1500000000000341,11.950000000000045,1.3999999999999773,3.2999999999999545,321.95,327.0,315.15,48054.0,319.3,323.75,316.1,32735.0,321.05,325.0,301.95,57186.0,316.15,321.8,314.65,46141.0,317.1333333333334,1.9525624189771384,47703.666666666664,319.37,3.3161347982254092,55522.2,315.89,5.735903009407778,60108.6,309.925,8.263115173372647,77822.55,57.35767989682044,-0.03665165398353787,-0.010703363914373099,0.296915969534274,0.9587326120526778,0.9893599870998249,0.0031853241411161155,2,5,314.05,315.0,318.0,318.0,322.5,318.4,327.4,385.0,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95
2022-05-12,309.0,314.05,304.8,310.15,305.15,305.9,331.55,297.0,53386,16437803.4,9.25,-1.1499999999999773,3.1000000000000227,5.050000000000011,1.099999999999966,310.15,323.5,306.85,62322.0,321.95,327.0,315.15,48054.0,319.3,323.75,316.1,32735.0,324.4,331.55,316.9,77314.0,312.6666666666667,6.698942702646019,54587.333333333336,315.66999999999996,5.008417913872708,50736.6,315.975,4.796862400453944,56741.4,309.92749999999995,8.240975925855292,71980.3,52.55905510362543,-0.013703046912784123,-0.029211746522411097,-0.143384358653445,0.9740487183538479,0.9964040536090345,0.0032477575440523878,3,5,315.0,318.0,318.0,322.5,318.4,327.4,385.0,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0
2022-05-13,310.0,315.0,309.0,305.9,315.0,312.45,331.55,297.0,38634,12073465.6,6.0,4.100000000000023,2.4499999999999886,2.5500000000000114,1.0,305.9,314.05,304.8,53386.0,310.15,323.5,306.85,62322.0,321.95,327.0,315.15,48054.0,321.05,325.0,301.95,57186.0,309.49999999999994,5.203444372080226,51447.333333333336,313.95,5.777910521979449,47026.2,316.03999999999996,5.307931695951705,52267.0,310.32000000000005,8.089816128936443,69546.9,60.018050526349214,0.021412226217718322,0.0030249960197419323,-0.2763271269621249,0.991904761901613,0.9889582333141657,0.0031999097260027804,4,5,318.0,318.0,322.5,318.4,327.4,385.0,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0,349.75
2022-05-16,312.45,318.0,312.0,312.45,312.5,314.25,331.55,297.0,44949,14110523.6,6.0,0.0,1.8000000000000114,3.75,0.44999999999998863,312.45,315.0,309.0,38634.0,305.9,314.05,304.8,53386.0,310.15,323.5,306.85,62322.0,319.3,323.75,316.1,32735.0,310.8666666666666,2.061754915923083,45656.333333333336,312.93999999999994,5.577902831710202,49469.0,316.05,5.3697842911362095,51155.2,310.65500000000003,8.091688393199021,66835.9,62.36654802716848,0.005760921747479664,0.00952380952380949,0.16345705854946413,0.9882075471667038,0.9928400954622344,0.003185494831673007,0,5,318.0,322.5,318.4,327.4,385.0,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0,349.75,346.0
2022-05-17,314.95,318.0,312.0,314.25,315.8,316.3,331.55,297.0,35291,11095030.6,6.0,0.6999999999999886,1.3500000000000227,1.6999999999999886,2.9499999999999886,314.25,318.0,312.0,44949.0,312.45,315.0,309.0,38634.0,305.9,314.05,304.8,53386.0,321.95,327.0,315.15,48054.0,314.3333333333333,1.7320508075689154,39624.666666666664,311.81,3.6889022757455128,46916.4,316.19,5.519714666538468,49601.2,311.0825,7.967258658178235,64781.2,62.23214284158482,0.0065234685759745226,0.0,-0.21486573672384257,0.9946540880471867,0.9864053114100967,0.0031807933905112435,1,5,322.5,318.4,327.4,385.0,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0,349.75,346.0,343.45
2022-05-18,320.0,322.5,315.0,316.3,319.95,319.8,331.55,297.0,49911,15912081.65,7.5,3.6999999999999886,0.19999999999998863,2.5,4.800000000000011,316.3,318.0,312.0,35291.0,314.25,318.0,312.0,44949.0,312.45,315.0,309.0,38634.0,310.15,323.5,306.85,62322.0,316.78333333333336,2.598076211353505,43383.666666666664,313.74,3.303483010399837,44434.2,316.555,5.524644282163722,49978.2,311.925,7.92731619813815,61196.65,62.927256776845205,0.011065444198545604,0.014150943396226356,0.4142699271769006,0.9916279069736694,0.9849906191338805,0.003136673195741174,2,5,318.4,327.4,385.0,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0,349.75,346.0,343.45,364.0
2022-05-19,317.55,318.4,312.0,319.8,315.05,316.0,331.55,297.0,39041,12314793.25,6.399999999999977,-2.25,1.5500000000000114,0.8499999999999659,4.0,319.8,322.5,315.0,49911.0,316.3,318.0,312.0,35291.0,314.25,318.0,312.0,44949.0,305.9,314.05,304.8,53386.0,317.3666666666667,2.4906491790965646,41414.333333333336,315.76,2.6780589986033845,41565.2,315.715,4.407329753439774,46150.9,312.56,7.4358745459534425,59237.65,53.881700540585136,-0.011882426516572897,-0.012713178294573746,-0.21778766203842836,0.992462311554672,0.9873417721487743,0.003170252168058119,3,5,327.4,385.0,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0,349.75,346.0,343.45,364.0,374.8
2022-05-20,318.0,327.4,316.0,316.0,323.95,325.2,331.55,297.0,48102,15555592.65,11.399999999999977,2.0,7.199999999999989,2.1999999999999886,2.0,316.0,318.4,312.0,39041.0,319.8,322.5,315.0,49911.0,316.3,318.0,312.0,35291.0,312.45,315.0,309.0,38634.0,320.3333333333333,4.505922029211716,45684.666666666664,318.31,4.119223227745879,43458.8,316.13,4.731795524839257,45242.5,313.655,7.441407531685929,58260.95,59.06480720546503,0.029113924050632844,0.0282663316582914,0.23208934197382236,0.9932803909560377,0.971709717094183,0.003092264054626038,4,5,385.0,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0,349.75,346.0,343.45,364.0,374.8,370.0
2022-05-23,328.85,385.0,326.6,325.2,332.1,340.35,385.0,297.0,74471,24930731.05,58.39999999999998,3.650000000000034,11.5,44.64999999999998,2.25,325.2,327.4,316.0,48102.0,316.0,318.4,312.0,39041.0,319.8,322.5,315.0,49911.0,314.25,318.0,312.0,44949.0,327.18333333333334,36.134747819792665,53871.333333333336,323.53000000000003,28.617442233714822,49363.2,318.235,20.934262850912884,49416.1,315.605,16.2538843535614,58379.9,66.88785665645085,0.04658671586715868,0.1759315821624925,0.5481892644796473,0.8840259740236779,0.959600411338447,0.0029871165771530794,0,5,340.6,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0,349.75,346.0,343.45,364.0,374.8,370.0,368.35
2022-05-24,340.0,340.6,325.1,340.35,336.0,335.15,385.0,297.0,53291,17959151.65,15.5,-0.35000000000002274,4.850000000000023,0.6000000000000227,10.049999999999955,340.35,385.0,326.6,74471.0,325.2,327.4,316.0,48102.0,316.0,318.4,312.0,39041.0,316.3,318.0,312.0,35291.0,333.56666666666666,30.17548674006789,58621.333333333336,327.3,27.154594454714406,52963.2,319.555,21.379591124871094,49939.8,317.34499999999997,16.18370261291151,56665.95,61.97982344429107,-0.015278389892757538,-0.11532467532467527,-0.2844060103933075,0.9839988255989899,0.9700134268209162,0.00296734506387444,1,5,356.0,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0,349.75,346.0,343.45,364.0,374.8,370.0,368.35,364.3
2022-05-25,350.6,356.0,340.05,335.15,342.25,341.75,385.0,297.0,69701,24179034.4,15.949999999999989,15.450000000000045,8.850000000000023,5.399999999999977,1.6999999999999886,335.15,340.6,325.1,53291.0,340.35,385.0,326.6,74471.0,325.2,327.4,316.0,48102.0,319.8,322.5,315.0,49911.0,339.0833333333333,22.544474563257154,65821.0,331.69,26.251323776145252,56921.2,322.71500000000003,22.987876635788318,50677.7,319.30249999999995,16.991434374568392,55393.15,61.17192529483056,0.019692674921677034,0.04521432765707578,0.30793192096226374,0.959971910109663,0.9950256035084272,0.002882704033871593,2,5,349.8,351.0,353.2,344.95,350.0,353.45,351.4,354.1,350.6,349.95,353.0,349.75,346.0,343.45,364.0,374.8,370.0,368.35,364.3,371.2
