date,series,open,high,low,prev. close,ltp,close,vwap,52w h,52w l,volume,value,no of trades,symbol
2000-01-25,EQ,7.0,7.0,7.0,8.5,7.0,7.0,7.0,11.6,1.0,100,700.0,0,PRUDMOULI
2000-01-10,EQ,8.5,8.5,8.5,10.5,8.5,8.5,8.5,20.0,1.0,300,2550.0,0,PRUDMOULI
2000-01-06,EQ,10.0,10.5,10.0,11.0,10.5,10.5,10.38,20.0,1.0,400,4150.0,0,PRUDMOULI
2000-01-05,EQ,10.5,11.0,10.5,9.2,11.0,11.0,10.75,20.0,1.0,200,2150.0,0,PRUDMOULI
2000-01-04,EQ,11.0,11.0,9.2,10.5,9.2,9.2,10.58,20.0,1.0,1100,11640.0,0,PRUDMOULI
2000-01-03,EQ,10.5,10.5,10.5,9.0,10.5,10.5,10.5,20.0,1.0,200,2100.0,0,PRUDMOULI
